,Ingredients,Cuisine
66,"['chicken', 'breast', 'wing', 'bone', 'attached', 'skin', 'cut', 'two', 'diagonally', 'chicken', 'leg', 'skin', 'chicken', 'thigh', 'skin', 'litre', 'pint', 'sunflower', 'oil', 'deep', 'frying', 'plain', 'white', 'flour', 'dried', 'oregano', 'crumbled', 'dried', 'thyme', 'leaf', 'dried', 'rosemary', 'leaf', 'crumbled', 'cayenne', 'pepper', 'ground', 'white', 'pepper', 'sea', 'salt', 'flake', 'evaporated', 'milk', 'free', 'range', 'egg', 'beaten', 'french', 'fry', 'ready', 'made', 'tomato', 'ketchup', 'mayonnaise', 'barbecue', 'sauce', 'optional']",6
67,"['digestive', 'biscuit', 'unsalted', 'butter', 'full', 'fat', 'cream', 'cheese', 'room', 'temperature', 'mascarpone', 'room', 'temperature', 'icing', 'sugar', 'sifted', 'vanilla', 'extract', 'malted', 'milk', 'ball', 'optional']",6
68,"['self', 'raising', 'white', 'flour', 'free', 'range', 'egg', 'milk', 'cooking', 'oil', 'crispy', 'bacon', 'poached', 'egg', 'sliced', 'avocado', 'baby', 'spinach', 'leaf', 'sliced', 'banana', 'maple', 'syrup']",6
69,"['olive', 'oil', 'onion', 'finely', 'creamed', 'style', 'sweetcorn', 'new', 'potato', 'drained', 'diced', 'chicken', 'vegetable', 'stock', 'cube', 'good', 'pinch', 'crushed', 'chilli', 'flake', 'freshly', 'ground', 'black', 'pepper']",6
70,"['apple', 'fridge', 'cold', 'wooden', 'lolly', 'stick', 'chewy', 'dairy', 'toffee', 'sea', 'salt', 'flake', 'toasted', 'nut', 'toasted', 'coconut', 'freeze', 'dried', 'raspberry', 'whatever', 'decoration', 'like', 'optional']",6
71,"['free', 'range', 'egg', 'room', 'temperature', 'white', 'wine', 'vinegar', 'english', 'muffin', 'halved', 'butter', 'spreading', 'slice', 'ham', 'smoked', 'salmon', 'finely', 'snipped', 'fresh', 'chive', 'butter', 'cubed', 'white', 'wine', 'vinegar', 'shallot', 'banana', 'shallot', 'finely', 'black', 'peppercorn', 'bay', 'leaf', 'free', 'range', 'egg', 'yolk', 'pinch', 'sea', 'salt', 'pinch', 'caster', 'sugar']",6
72,"['thin', 'rasher', 'smoked', 'streaky', 'bacon', 'dash', 'vinegar', 'free', 'range', 'egg', 'english', 'muffin', 'halved', 'knob', 'butter', 'plus', 'extra', 'spreading', 'baby', 'spinach', 'free', 'range', 'egg', 'yolk', 'white', 'wine', 'vinegar', 'unsalted', 'butter', 'melted', 'salt', 'freshly', 'ground', 'black', 'pepper']",6
73,"['ground', 'almond', 'free', 'range', 'egg', 'white', 'caster', 'sugar', 'orange', 'zest', 'juice', 'flour', 'milk', 'free', 'range', 'egg', 'pinch', 'cinnamon', 'pinch', 'salt', 'butter', 'salted', 'butter', 'pinch', 'caster', 'sugar', 'fig', 'thyme', 'sprig', 'leaf', 'picked', 'masala', 'wine', 'mascarpone', 'flaked', 'almond', 'icing', 'sugar', 'dusting']",6
74,"['anchovy', 'fillet', 'finely', 'shallot', 'finely', 'red', 'wine', 'vinegar', 'olive', 'oil', 'garlic', 'clove', 'crushed', 'dijon', 'mustard', 'finely', 'fresh', 'tarragon', 'vegetable', 'oil', 'deep', 'frying', 'plain', 'flour', 'banana', 'shallot', 'thinly', 'sliced', 'salt', 'freshly', 'ground', 'black', 'pepper', 'olive', 'oil', 'unsalted', 'butter', 'fillet', 'beef', 'garlic', 'clove', 'sprig', 'thyme', 'tenderstem', 'broccoli', 'spear', 'cooked', 'lobster', 'tail', 'olive', 'oil', 'unsalted', 'butter', 'garlic', 'clove', 'crushed', 'finely', 'flatleaf', 'parsley', 'splash', 'vermouth']",6
75,"['chipotle', 'en', 'adobo', 'finely', 'mayonnaise', 'soured', 'cream', 'lime', 'juice', 'flaked', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper', 'ripe', 'tomato', 'deseeded', 'finely', 'onion', 'finely', 'handful', 'fresh', 'coriander', 'roughly', 'green', 'serrano', 'jalapeno', 'chilli', 'finely', 'lime', 'juice', 'litre', 'pint', 'corn', 'vegetable', 'oil', 'plain', 'flour', 'baking', 'powder', 'ice', 'cold', 'lager', 'cod', 'fillet', 'preferable', 'icelandic', 'cut', 'chunk', 'corn', 'tortilla', 'white', 'cabbage', 'finely', 'shredded', 'avocado', 'diced', 'hot', 'chilli', 'sauce']",6
76,"['plain', 'flour', 'unsalted', 'butter', 'chilled', 'cubed', 'icing', 'sugar', 'free', 'range', 'egg', 'full', 'fat', 'milk', 'full', 'fat', 'cream', 'cheese', 'caster', 'sugar', 'soured', 'cream', 'free', 'range', 'egg', 'free', 'range', 'egg', 'yolk', 'plain', 'flour', 'ball', 'stem', 'ginger', 'syrup', 'ginger', 'unwaxed', 'lemon', 'zest', 'vanilla', 'bean', 'paste', 'double', 'cream', 'dark', 'chocolate', 'button', 'minimum', 'cocoa', 'solid', 'stem', 'ginger', 'syrup', 'reserved', 'stem', 'ginger', 'jar', 'double', 'cream', 'good', 'quality', 'white', 'chocolate', 'button', 'sicillian', 'lemon', 'extract', 'yellow', 'gel', 'food', 'colouring', 'double', 'cream', 'white', 'chocolate', 'vanilla', 'bean', 'paste', 'egg', 'white', 'caster', 'sugar', 'good', 'quality', 'white', 'chocolate', 'button', 'popping', 'candy', 'cube', 'crystallised', 'ginger', 'roughly']",6
77,"['plain', 'flour', 'baking', 'powder', 'salt', 'caster', 'sugar', 'milk', 'egg', 'lightly', 'beaten', 'melted', 'butter', 'allowed', 'cool', 'slightly', 'olive', 'oil', 'plus', 'extra', 'cooking', 'maple', 'syrup', 'butter']",6
78,"['free', 'range', 'egg', 'milk', 'self', 'raising', 'flour', 'caster', 'sugar', 'pinch', 'salt', 'dark', 'chocolate', 'chip', 'sunflower', 'oil', 'frying', 'butterscotch', 'ice', 'cream', 'serve', 'maple', 'syrup', 'clear', 'honey', 'serve']",6
79,"['macadamia', 'nut', 'brazil', 'nut', 'pecan', 'nut', 'hazelnut', 'dark', 'chocolate', 'per', 'cent', 'cocoa', 'solid', 'butter', 'egg', 'beaten', 'granulated', 'sugar', 'plain', 'flour', 'level', 'baking', 'powder', 'level', 'salt']",6
80,"['sea', 'salt', 'black', 'peppercorn', 'ground', 'dried', 'mustard', 'powder', 'dried', 'thyme', 'piece', 'sirloin', 'rolled', 'dripping', 'oil', 'butter', 'shallot', 'finely', 'button', 'mushroom', 'finely', 'sliced', 'garlic', 'clove', 'sliced', 'sprig', 'thyme', 'leaf', 'plain', 'flour', 'red', 'white', 'wine', 'beef', 'stock', 'consomm', 'finely', 'fresh', 'tarragon', 'couple', 'baguette', 'butter', 'dripping', 'mustard', 'horseradish', 'optional']",6
81,"['fresh', 'cranberry', 'caster', 'sugar', 'thin', 'skinned', 'orange', 'cut', 'quarter', 'pip', 'removed', 'mixed', 'spice', 'pinch', 'freshly', 'grated', 'nutmeg']",6
82,"['chicken', 'piece', 'choice', 'thigh', 'drumstick', 'breast', 'bone', 'buttermilk', 'plain', 'flour', 'cornflour', 'ground', 'dried', 'oregano', 'chilli', 'powder', 'ground', 'dried', 'sage', 'dried', 'basil', 'dried', 'marjoram', 'ground', 'white', 'pepper', 'table', 'salt', 'sweet', 'paprika', 'smoked', 'paprika', 'onion', 'salt', 'garlic', 'powder', 'oil', 'shallow', 'frying', 'coleslaw', 'serve']",6
83,"['chicken', 'wing', 'buttermilk', 'vegetable', 'oil', 'deep', 'frying', 'freshly', 'ground', 'sichuan', 'peppercorn', 'salt', 'plain', 'flour', 'smoked', 'paprika', 'chilli', 'powder', 'chinese', 'five', 'spice', 'powder', 'plain', 'flour', 'baking', 'powder', 'pinch', 'salt', 'free', 'range', 'egg', 'whole', 'milk', 'vegetable', 'oil', 'vegetable', 'oil', 'rasher', 'streaky', 'bacon', 'maple', 'syrup', 'red', 'green', 'chili']",6
84,"['ground', 'berbere', 'hot', 'smoked', 'paprika', 'ground', 'cumin', 'freshly', 'ground', 'white', 'pepper', 'celery', 'salt', 'granulated', 'garlic', 'coarse', 'kosher', 'salt', 'coarse', 'kosher', 'salt', 'chicken', 'thigh', 'skin', 'bone', 'chicken', 'drumstick', 'skin', 'bone', 'buttermilk', 'coconut', 'milk', 'garlic', 'clove', 'minced', 'chicken', 'shake', 'see', 'plus', 'extra', 'serving', 'peanut', 'oil', 'frying', 'plain', 'flour', 'semolina', 'flour', 'cornstarch', 'freshly', 'ground', 'white', 'pepper', 'sprig', 'fresh', 'rosemary', 'honey', 'soy', 'sauce', 'vegetable', 'oil', 'louisiana', 'hot', 'sauce', 'pumpkin', 'seed', 'removed', 'cut', 'cube', 'brussels', 'sprout', 'halved', 'outer', 'leaf', 'removed', 'olive', 'oil', 'butter', 'granny', 'smith', 'apple', 'peeled', 'cored', 'roughly', 'garlic', 'clove', 'star', 'anise', 'dried', 'cranberry', 'finely', 'fresh', 'parsley', 'finely', 'fresh', 'sage', 'salt', 'freshly', 'ground', 'black', 'pepper']",6
85,"['tin', 'black', 'bean', 'rinsed', 'drained', 'drained', 'weight', 'light', 'vegetable', 'spread', 'free', 'range', 'egg', 'good', 'quality', 'cocoa', 'powder', 'plus', 'dusting', 'ground', 'almond', 'vanilla', 'extract', 'maple', 'syrup', 'instant', 'coffee', 'granule', 'granulated', 'sweetener', 'dark', 'chocolate', 'chip']",6
86,"['self', 'raising', 'flour', 'soft', 'light', 'brown', 'sugar', 'baking', 'powder', 'cinnamon', 'ground', 'ginger', 'pinch', 'salt', 'lemon', 'zest', 'finely', 'grated', 'optional', 'vanilla', 'pod', 'couple', 'drop', 'vanilla', 'extract', 'optional', 'pint', 'semi', 'skimmed', 'milk', 'free', 'range', 'egg', 'sunflower', 'oil', 'slice', 'parma', 'ham', 'bacon', 'maple', 'syrup', 'sour', 'cream', 'cr', 'fra', 'che']",6
87,"['buttermilk', 'free', 'range', 'egg', 'butter', 'melted', 'tapioca', 'flour', 'fine', 'cornmeal', 'good', 'pinch', 'salt', 'bicarbonate', 'soda', 'clarified', 'butter', 'cooking', 'butter', 'crispy', 'bacon', 'maple', 'syrup']",6
88,"['plain', 'flour', 'cocoa', 'powder', 'baking', 'powder', 'pinch', 'salt', 'dark', 'chocolate', 'least', 'cocoa', 'solid', 'butter', 'granulated', 'sugar', 'free', 'range', 'egg', 'hazelnut', 'roughly', 'chocolate', 'hazelnut', 'spread', 'optional', 'hazelnut', 'liqueur', 'optional']",6
89,"['pumpkin', 'butternut', 'squash', 'cut', 'round', 'milk', 'lemon', 'juice', 'free', 'range', 'egg', 'self', 'raising', 'flour', 'baking', 'powder', 'vegetable', 'oil', 'greasing', 'greek', 'style', 'yoghurt', 'ground', 'cinnamon', 'maple', 'syrup', 'drizzling']",6
90,"['olive', 'oil', 'raw', 'king', 'prawn', 'shallot', 'finely', 'jalape', 'pepper', 'finely', 'spring', 'onion', 'finely', 'cream', 'cheese', 'mayonnaise', 'strong', 'mature', 'cheddar', 'grated', 'cooked', 'sweetcorn', 'freshly', 'ground', 'black', 'pepper', 'soft', 'tortilla']",6
91,"['rasher', 'thinly', 'sliced', 'pancetta', 'maple', 'syrup', 'slice', 'brioche', 'slice', 'gruy', 'free', 'range', 'egg', 'lightly', 'beaten', 'caster', 'sugar', 'full', 'fat', 'milk', 'unsalted', 'butter', 'salt', 'freshly', 'ground', 'black', 'pepper']",6
92,"['butter', 'tin', 'sweetcorn', 'drained', 'chicken', 'stock', 'floret', 'cauliflower', 'cooked', 'vegetable', 'oil', 'deep', 'frying', 'paprika', 'cajun', 'spice', 'ground', 'ginger', 'guinea', 'fowl', 'breast', 'skin', 'brandy', 'chicken', 'stock', 'butter', 'tin', 'sweetcorn', 'drained', 'birch', 'syrup', 'alternatively', 'use', 'maple', 'syrup', 'mixed', 'touch', 'soy', 'sauce', 'ripe', 'banana', 'room', 'temperature', 'double', 'cream', 'bunch', 'watercress', 'garnish']",6
93,"['butter', 'softened', 'caster', 'sugar', 'free', 'range', 'egg', 'lightly', 'beaten', 'vanilla', 'extract', 'plain', 'flour', 'self', 'raising', 'flour', 'bicarbonate', 'soda', 'cocoa', 'powder', 'buttermilk', 'plain', 'yoghurt', 'sugar', 'golden', 'syrup', 'free', 'range', 'egg', 'white', 'chocolate', 'sugar', 'strand']",6
94,"['bulb', 'fennel', 'celeriac', 'peeled', 'red', 'cabbage', 'white', 'cabbage', 'beetroot', 'peeled', 'spanish', 'onion', 'carrot', 'peeled', 'fennel', 'seed', 'toasted', 'flaky', 'sea', 'salt', 'lemon', 'zest', 'fresh', 'dill', 'chervil', 'fresh', 'flatleaf', 'parsley', 'garlic', 'clove', 'grated', 'free', 'range', 'egg', 'yolk', 'white', 'wine', 'vinegar', 'english', 'mustard', 'lemon', 'juice', 'salted', 'anchovy', 'caster', 'sugar', 'vegetable', 'oil', 'salt', 'cayenne', 'pepper', 'taste']",6
95,"['wholemeal', 'flour', 'level', 'light', 'muscovado', 'sugar', 'level', 'baking', 'powder', 'free', 'range', 'egg', 'beaten', 'low', 'fat', 'plain', 'yoghurt', 'rapeseed', 'oil', 'plus', 'little', 'extra', 'greasing', 'ripe', 'banana', 'peeled', 'weight', 'roughly', 'mashed']",6
96,"['beef', 'mince', 'fat', 'level', 'salt', 'ground', 'black', 'pepper', 'brioche', 'burger', 'bun', 'cut', 'side', 'toasted', 'tomato', 'ketchup', 'mayonnaise', 'gherkin', 'finely', 'red', 'onion', 'finely', 'freshly', 'dill', 'slice', 'smoked', 'streaky', 'bacon', 'cooked', 'slice', 'mature', 'cheddar', 'little', 'gem', 'lettuce', 'slice', 'beef', 'tomato']",6
97,"['granulated', 'sugar', 'brown', 'sugar', 'cocoa', 'powder', 'plain', 'flour', 'salt', 'x', 'evaporated', 'milk', 'water', 'butter', 'vanilla', 'extract']",6
98,"['dark', 'chocolate', 'cocoa', 'solid', 'unsalted', 'butter', 'plus', 'extra', 'greasing', 'tin', 'milk', 'white', 'chocolate', 'mix', 'dark', 'muscovado', 'sugar', 'golden', 'caster', 'sugar', 'free', 'range', 'egg', 'room', 'temperature', 'plain', 'flour', 'cocoa', 'powder', 'plus', 'little', 'extra', 'dusting', 'like', 'fine', 'salt']",6
99,"['red', 'onion', 'finely', 'olive', 'oil', 'carrot', 'quartered', 'lengthways', 'garlic', 'clove', 'crushed', 'chilli', 'powder', 'smoked', 'sweet', 'paprika', 'dried', 'oregano', 'best', 'quality', 'beef', 'mince', 'tomato', 'pur', 'e', 'x', 'tin', 'kidney', 'bean', 'drained', 'rinsed', 'red', 'green', 'pepper', 'seed', 'removed', 'roughly', 'x', 'tin', 'best', 'quality', 'tomato', 'beef', 'stock', 'sea', 'salt', 'black', 'pepper', 'square', 'dark', 'chocolate', 'grated', 'bunch', 'coriander', 'cooked', 'rice', 'fresh', 'coriander', 'roughly', 'soured', 'cream']",6
100,"['ready', 'made', 'sweet', 'shortcrust', 'pastry', 'rolled', 'mm', 'thick', 'free', 'range', 'egg', 'pinch', 'salt', 'butter', 'melted', 'golden', 'syrup', 'dark', 'muscovado', 'sugar', 'vanilla', 'extract', 'pecan', 'half', 'vanilla', 'ice', 'cream', 'serve']",6
101,"['plain', 'flour', 'caster', 'sugar', 'butter', 'room', 'temperature', 'semolina', 'demerara', 'sugar', 'strawberry', 'plus', 'extra', 'garnish', 'port', 'caster', 'sugar', 'double', 'cream', 'whipped', 'soft', 'peak', 'thick', 'natural', 'yoghurt', 'egg', 'white', 'whipped', 'stiff', 'peak', 'extra', 'strawberry', 'garnish']",6
102,"['dried', 'macaroni', 'butter', 'plain', 'flour', 'milk', 'blue', 'cheese', 'preferably', 'mild', 'gorgonzola', 'grated', 'finely', 'diced', 'cheddar', 'grated', 'caerphilly', 'grated', 'freshly', 'grated', 'nutmeg', 'taste', 'pancetta', 'mozzarella', 'fresh', 'breadcrumb', 'freshly', 'grated', 'parmesan', 'handful', 'fresh', 'basil', 'leaf', 'roughly', 'serve', 'wholegrain', 'mustard', 'white', 'wine', 'vinegar', 'olive', 'oil', 'head', 'romaine', 'lettuce', 'cut', 'chunk', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper']",6
103,"['bunch', 'spring', 'onion', 'sliced', 'finely', 'handful', 'flatleaf', 'parsley', 'chilli', 'flake', 'lime', 'juice', 'mixed', 'spice', 'chicken', 'breast', 'boneless', 'skinless', 'sliced', 'thickly', 'olive', 'oil', 'bag', 'salad', 'leaf', 'white', 'wine', 'vinegar', 'mixed', 'seed', 'nut']",6
104,"['digestive', 'biscuit', 'ginger', 'biscuit', 'butter', 'melted', 'caster', 'sugar', 'x', 'tin', 'condensed', 'milk', 'freshly', 'squeezed', 'lime', 'juice', 'lime', 'lime', 'zest', 'finely', 'grated', 'elderflower', 'cordial', 'one', 'ha', 'dilution', 'ratio', 'free', 'range', 'egg', 'yolk', 'double', 'cream', 'icing', 'sugar', 'taste', 'mint', 'sprig', 'garnish']",6
105,"['digestive', 'biscuit', 'butter', 'caster', 'sugar', 'free', 'range', 'egg', 'separated', 'lime', 'finely', 'grated', 'zest', 'lime', 'juice', 'condensed', 'milk', 'caster', 'sugar', 'vanilla', 'extract', 'pinch', 'salt', 'cream', 'tartar', 'handful', 'fresh', 'blueberry', 'whipped', 'cream']",6
106,"['plain', 'flour', 'icing', 'sugar', 'ground', 'ginger', 'pinch', 'salt', 'cold', 'unsalted', 'butter', 'cut', 'cube', 'free', 'range', 'egg', 'yolk', 'ice', 'cold', 'water', 'olive', 'oil', 'needed', 'x', 'tin', 'condensed', 'milk', 'freshly', 'squeezed', 'lime', 'juice', 'lime', 'grated', 'lime', 'zest', 'lime', 'plus', 'extra', 'garnish', 'egg', 'separated', 'sugar', 'lump', 'stem', 'ginger', 'lime', 'thinly', 'sliced', 'grated', 'plain', 'chocolate', 'sprig', 'mint', 'icing', 'sugar']",6
107,"['onion', 'granule', 'garlic', 'granule', 'dried', 'oregano', 'optional', 'paprika', 'cayenne', 'pepper', 'plain', 'flour', 'cornflour', 'plant', 'based', 'milk', 'soya', 'oat', 'cauliflower', 'cut', 'floret', 'sized', 'potato', 'washed', 'cut', 'wedge', 'drizzle', 'olive', 'oil', 'vegetable', 'oil', 'deep', 'frying', 'salt', 'freshly', 'ground', 'black', 'pepper']",6
108,"['egg', 'beaten', 'caster', 'sugar', 'milk', 'vegetable', 'oil', 'plain', 'flour', 'baking', 'powder', 'salt', 'lemon', 'zest', 'icing', 'sugar', 'lemon', 'juice', 'sprig', 'lemon', 'thyme', 'garnish', 'optional']",6
109,"['plain', 'flour', 'butter', 'icing', 'sugar', 'free', 'range', 'egg', 'beaten', 'lemon', 'zest', 'juice', 'cornflour', 'caster', 'sugar', 'free', 'range', 'egg', 'yolk', 'free', 'range', 'egg', 'white', 'caster', 'sugar', 'cornflour']",6
110,"['vegetable', 'oil', 'cake', 'release', 'spray', 'greasing', 'tin', 'self', 'raising', 'flour', 'baking', 'powder', 'butter', 'softened', 'caster', 'sugar', 'ground', 'almond', 'free', 'range', 'egg', 'unwaxed', 'lemon', 'zest', 'juice', 'reserved', 'drizzle', 'poppy', 'seed', 'little', 'boiling', 'water', 'slacken', 'mixture', 'necessary', 'lemon', 'juice', 'caster', 'sugar', 'limoncello', 'alternatively', 'use', 'lemon', 'juice', 'unwaxed', 'lemon', 'thinly', 'sliced', 'pip', 'removed', 'caster', 'sugar', 'flaked', 'almond', 'poppy', 'seed', 'icing', 'sugar', 'limoncello', 'alternatively', 'use', 'lemon', 'juice', 'unwaxed', 'lemon', 'juice']",6
111,"['x', 'lobster', 'cooked', 'fresh', 'parmesan', 'grated', 'butter', 'shallot', 'finely', 'fish', 'stock', 'white', 'wine', 'double', 'cream', 'english', 'mustard', 'parsley', 'lemon', 'juice', 'salt', 'freshly', 'ground', 'black', 'pepper', 'floury', 'potato', 'cut', 'thick', 'long', 'chip', 'vegetable', 'oil', 'deep', 'frying']",6
112,"['slice', 'sourdough', 'bread', 'depending', 'size', 'olive', 'oil', 'garlic', 'clove', 'peeled', 'head', 'co', 'lettuce', 'leaf', 'separated', 'torn', 'finely', 'grated', 'parmesan', 'cheese', 'free', 'range', 'egg', 'yolk', 'anchovy', 'olive', 'oil', 'drained', 'oil', 'reserved', 'garlic', 'clove', 'grated', 'lemon', 'juice', 'zest', 'dijon', 'mustard', 'parmesan', 'finely', 'grated', 'extra', 'virgin', 'olive', 'oil', 'black', 'pepper']",6
113,"['butter', 'plus', 'extra', 'greasing', 'plain', 'flour', 'dijon', 'mustard', 'litre', 'pint', 'full', 'fat', 'milk', 'double', 'cream', 'bay', 'leaf', 'mature', 'cheddar', 'grated', 'pinch', 'freshly', 'grated', 'nutmeg', 'dried', 'macaroni', 'smoked', 'bacon', 'lardons', 'smoked', 'pancetta', 'cube', 'white', 'breadcrumb', 'parmesan', 'grated', 'salt', 'freshly', 'ground', 'black', 'pepper']",6
114,"['macaroni', 'pancetta', 'diced', 'handful', 'fresh', 'thyme', 'leaf', 'spring', 'onion', 'trimmed', 'finely', 'sliced', 'breadcrumb', 'handful', 'fresh', 'parsley', 'butter', 'plain', 'flour', 'pinch', 'ground', 'nutmeg', 'english', 'mustard', 'powder', 'milk', 'double', 'cream', 'dolcelatte', 'gorgonzola', 'cheese', 'parmesan', 'grated', 'salt', 'freshly', 'ground', 'black', 'pepper']",6
115,"['cauliflower', 'approximately', 'leaf', 'stalk', 'removed', 'cut', 'floret', 'dried', 'macaroni', 'similar', 'pasta', 'shape', 'butter', 'plus', 'extra', 'greasing', 'plain', 'flour', 'milk', 'mature', 'cheddar', 'finely', 'grated', 'salt', 'optional', 'freshly', 'ground', 'black', 'pepper']",6
116,"['macaroni', 'butter', 'plain', 'flour', 'pint', 'milk', 'cheddar', 'grated', 'parmesan', 'similar', 'vegetarian', 'alternative', 'finely', 'grated']",6
117,"['dried', 'macaroni', 'leek', 'butter', 'flour', 'pint', 'milk', 'mustard', 'dash', 'worcestershire', 'sauce', 'cheddar', 'grated', 'breadcrumb', 'frozen', 'pea', 'serve', 'salt', 'freshly', 'ground', 'black', 'pepper']",6
118,"['maple', 'syrup', 'caster', 'sugar', 'sunflower', 'oil', 'vanilla', 'extract', 'jumbo', 'rolled', 'oat', 'mixed', 'seed', 'like', 'pumpkin', 'sunflower', 'sesame', 'linseed', 'pecan', 'walnut', 'whole', 'almond', 'flaked', 'almond', 'desiccated', 'coconut', 'pinch', 'salt', 'optional', 'cinnamon', 'optional', 'dried', 'cranberry']",6
119,"['butter', 'dark', 'chocolate', 'spicy', 'one', 'work', 'well', 'cocoa', 'powder', 'plain', 'flour', 'caster', 'sugar', 'egg', 'beaten', 'marshmallow']",6
120,"['x', 'sachet', 'powdered', 'gelatine', 'caster', 'sugar', 'vanilla', 'extract', 'almond', 'extract', 'sunflower', 'oil', 'icing', 'sugar', 'plus', 'extra', 'dredging', 'cornflour', 'plus', 'extra', 'dredging', 'finely', 'pistachio', 'crystallised', 'flower', 'petal', 'coloured', 'caster', 'sugar', 'coat', 'optional']",6
121,"['fresh', 'breadcrumb', 'chilli', 'flake', 'salt', 'freshly', 'ground', 'black', 'pepper', 'chicken', 'breast', 'skin', 'left', 'free', 'range', 'egg', 'beaten', 'oil', 'frying', 'butter', 'plain', 'flour', 'polenta', 'icing', 'sugar', 'level', 'baking', 'powder', 'free', 'range', 'egg', 'beaten', 'milk', 'butter', 'melted', 'vegetable', 'oil', 'deep', 'frying', 'plain', 'flour', 'sugar', 'ice', 'cold', 'water', 'enough', 'make', 'batter', 'banana', 'cut', 'thick', 'chunk']",6
